event_date,year,month,day,event_type,country,admin1,fatalities,actor1_type,actor2_type,interaction_type,is_terrorist_group_related,terrorist_group_filiation,is_pmc_related
2022-10-21,2022,10,21,Battles,Burkina Faso,Centre-Est,1,Identity Militias,Rebel Groups,REBELS VERSUS IDENTITY MILITIA,1,Al-Qaeda,0
2022-10-21,2022,10,21,Violence against civilians,Niger,Tahoua,0,Political Militias,Civilians,POLITICAL MILITIA VERSUS CIVILIANS,0,None,0
2022-10-21,2022,10,21,Violence against civilians,Mali,Gao,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Islamic State,0
2022-10-21,2022,10,21,Violence against civilians,Niger,Tillaberi,0,Identity Militias,Civilians,IDENTITY MILITIA VERSUS CIVILIANS,0,None,0
2022-10-21,2022,10,21,Strategic developments,Niger,Tahoua,0,Political Militias,Civilians,POLITICAL MILITIA VERSUS CIVILIANS,0,None,0
2022-10-21,2022,10,21,Violence against civilians,Niger,Agadez,1,Political Militias,Civilians,POLITICAL MILITIA VERSUS CIVILIANS,0,None,0
2022-10-21,2022,10,21,Strategic developments,Niger,Tillaberi,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Islamic State,0
2022-10-21,2022,10,21,Violence against civilians,Mali,Mopti,1,State Forces,Civilians,STATE FORCES VERSUS CIVILIANS,0,None,0
2022-10-21,2022,10,21,Battles,Mali,Segou,2,Rebel Groups,Political Militias,REBELS VERSUS POLITICAL MILITIA,1,Al-Qaeda,0
2022-10-21,2022,10,21,Strategic developments,Mali,Gao,0,Civilians,None,SOLE CIVILIAN ACTION,0,None,0
2022-10-21,2022,10,21,Battles,Niger,Tillaberi,31,Rebel Groups,State Forces,STATE FORCES VERSUS REBELS,1,Islamic State,0
2022-10-21,2022,10,21,Battles,Burkina Faso,Est,1,Rebel Groups,Identity Militias,REBELS VERSUS IDENTITY MILITIA,1,Al-Qaeda,0
2022-10-21,2022,10,21,Strategic developments,Burkina Faso,Centre-Nord,0,Political Militias,Civilians,POLITICAL MILITIA VERSUS CIVILIANS,0,None,0
2022-10-21,2022,10,21,Violence against civilians,Niger,Tillaberi,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Islamic State,0
2022-10-20,2022,10,20,Violence against civilians,Mali,Gao,2,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Islamic State,0
2022-10-20,2022,10,20,Violence against civilians,Burkina Faso,Hauts-Bassins,1,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2022-10-20,2022,10,20,Strategic developments,Burkina Faso,Boucle du Mouhoun,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2022-10-20,2022,10,20,Violence against civilians,Burkina Faso,Cascades,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2022-10-20,2022,10,20,Battles,Burkina Faso,Nord,0,Rebel Groups,Identity Militias,REBELS VERSUS IDENTITY MILITIA,1,Al-Qaeda,0
2022-10-20,2022,10,20,Explosions/Remote violence,Mali,Segou,2,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2022-10-20,2022,10,20,Violence against civilians,Burkina Faso,Centre-Est,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2022-10-20,2022,10,20,Violence against civilians,Burkina Faso,Centre-Est,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2022-10-20,2022,10,20,Strategic developments,Niger,Tillaberi,0,Political Militias,Civilians,POLITICAL MILITIA VERSUS CIVILIANS,0,None,0
2022-10-20,2022,10,20,Explosions/Remote violence,Niger,Tillaberi,0,Rebel Groups,None,SOLE REBEL ACTION,1,Al-Qaeda,0
2022-10-20,2022,10,20,Explosions/Remote violence,Mali,Tombouctou,1,Political Militias,Civilians,POLITICAL MILITIA VERSUS CIVILIANS,0,None,0
2022-10-20,2022,10,20,Violence against civilians,Niger,Tahoua,0,Political Militias,Civilians,POLITICAL MILITIA VERSUS CIVILIANS,0,None,0
2022-10-20,2022,10,20,Violence against civilians,Niger,Diffa,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Islamic State,0
2022-10-20,2022,10,20,Violence against civilians,Niger,Diffa,0,Political Militias,Civilians,POLITICAL MILITIA VERSUS CIVILIANS,0,None,0
2022-10-20,2022,10,20,Battles,Mali,Segou,10,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2022-10-20,2022,10,20,Violence against civilians,Mali,Mopti,2,State Forces,Civilians,STATE FORCES VERSUS CIVILIANS,0,None,1
2022-10-20,2022,10,20,Battles,Mali,Segou,13,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2022-10-20,2022,10,20,Violence against civilians,Burkina Faso,Cascades,1,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2022-10-19,2022,10,19,Explosions/Remote violence,Burkina Faso,Centre-Nord,27,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2022-10-19,2022,10,19,Battles,Burkina Faso,Centre-Est,1,Rebel Groups,State Forces,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2022-10-19,2022,10,19,Strategic developments,Mali,Mopti,0,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,1
2022-10-19,2022,10,19,Explosions/Remote violence,Mali,Kidal,0,Rebel Groups,External/Other Forces,REBELS VERSUS OTHERS,1,Al-Qaeda,0
2022-10-19,2022,10,19,Explosions/Remote violence,Burkina Faso,Sahel,0,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2022-10-19,2022,10,19,Explosions/Remote violence,Burkina Faso,Centre-Nord,0,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2022-10-19,2022,10,19,Violence against civilians,Mali,Segou,3,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2022-10-19,2022,10,19,Violence against civilians,Mali,Segou,1,Identity Militias,Civilians,IDENTITY MILITIA VERSUS CIVILIANS,0,None,0
2022-10-19,2022,10,19,Strategic developments,Burkina Faso,Centre-Nord,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2022-10-19,2022,10,19,Strategic developments,Mali,Mopti,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2022-10-19,2022,10,19,Violence against civilians,Burkina Faso,Est,2,State Forces,Civilians,STATE FORCES VERSUS CIVILIANS,0,None,0
2022-10-19,2022,10,19,Explosions/Remote violence,Burkina Faso,Centre-Nord,0,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2022-10-19,2022,10,19,Violence against civilians,Mali,Mopti,1,State Forces,Civilians,STATE FORCES VERSUS CIVILIANS,0,None,1
2022-10-19,2022,10,19,Explosions/Remote violence,Burkina Faso,Centre-Nord,0,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2022-10-19,2022,10,19,Strategic developments,Niger,Zinder,0,Political Militias,Civilians,POLITICAL MILITIA VERSUS CIVILIANS,0,None,0
2022-10-19,2022,10,19,Strategic developments,Niger,Agadez,0,Political Militias,Civilians,POLITICAL MILITIA VERSUS CIVILIANS,0,None,0
2022-10-19,2022,10,19,Strategic developments,Mali,Mopti,0,State Forces,Civilians,STATE FORCES VERSUS CIVILIANS,0,None,1
2022-10-19,2022,10,19,Violence against civilians,Burkina Faso,Est,0,State Forces,Civilians,STATE FORCES VERSUS CIVILIANS,0,None,0
2022-10-19,2022,10,19,Strategic developments,Mali,Gao,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Islamic State,0
2022-10-19,2022,10,19,Violence against civilians,Niger,Dosso,1,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2022-10-19,2022,10,19,Strategic developments,Burkina Faso,Nord,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2022-10-19,2022,10,19,Strategic developments,Mali,Mopti,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2022-10-19,2022,10,19,Strategic developments,Niger,Tillaberi,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Islamic State,0
2022-10-18,2022,10,18,Battles,Burkina Faso,Sahel,2,Rebel Groups,Identity Militias,REBELS VERSUS IDENTITY MILITIA,1,Al-Qaeda,0
2022-10-18,2022,10,18,Explosions/Remote violence,Burkina Faso,Nord,0,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2022-10-18,2022,10,18,Battles,Mali,Mopti,1,Rebel Groups,State Forces,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2022-10-18,2022,10,18,Explosions/Remote violence,Mali,Mopti,3,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2022-10-18,2022,10,18,Strategic developments,Burkina Faso,Nord,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2022-10-18,2022,10,18,Violence against civilians,Burkina Faso,Sahel,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Islamic State,0
2022-10-18,2022,10,18,Battles,Burkina Faso,Centre-Nord,0,Rebel Groups,Identity Militias,REBELS VERSUS IDENTITY MILITIA,1,Al-Qaeda,0
2022-10-18,2022,10,18,Violence against civilians,Burkina Faso,Sud-Ouest,2,Identity Militias,Civilians,IDENTITY MILITIA VERSUS CIVILIANS,1,Al-Qaeda,0
2022-10-18,2022,10,18,Strategic developments,Mali,Mopti,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2022-10-18,2022,10,18,Violence against civilians,Mali,Sikasso,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2022-10-18,2022,10,18,Violence against civilians,Niger,Agadez,0,Political Militias,Civilians,POLITICAL MILITIA VERSUS CIVILIANS,0,None,0
2022-10-18,2022,10,18,Violence against civilians,Niger,Diffa,1,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Islamic State,0
2022-10-18,2022,10,18,Battles,Mali,Gao,7,Rebel Groups,Political Militias,REBELS VERSUS POLITICAL MILITIA,1,Al-Qaeda,0
2022-10-18,2022,10,18,Strategic developments,Mali,Gao,0,Political Militias,Civilians,POLITICAL MILITIA VERSUS CIVILIANS,0,None,0
2022-10-17,2022,10,17,Strategic developments,Burkina Faso,Centre-Est,0,Rebel Groups,Identity Militias,REBELS VERSUS IDENTITY MILITIA,1,Al-Qaeda,0
2022-10-17,2022,10,17,Violence against civilians,Mali,Gao,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Islamic State,0
2022-10-17,2022,10,17,Strategic developments,Niger,Zinder,0,Political Militias,Civilians,POLITICAL MILITIA VERSUS CIVILIANS,0,None,0
2022-10-17,2022,10,17,Battles,Niger,Tillaberi,0,Rebel Groups,Identity Militias,REBELS VERSUS IDENTITY MILITIA,1,Islamic State,0
2022-10-17,2022,10,17,Strategic developments,Niger,Tillaberi,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Islamic State,0
2022-10-17,2022,10,17,Violence against civilians,Burkina Faso,Est,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2022-10-17,2022,10,17,Violence against civilians,Mali,Segou,5,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2022-10-17,2022,10,17,Strategic developments,Mali,Sikasso,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2022-10-17,2022,10,17,Battles,Niger,Tahoua,0,Political Militias,Identity Militias,POLITICAL MILITIA VERSUS IDENTITY MILITIA,0,None,0
2022-10-17,2022,10,17,Explosions/Remote violence,Mali,Kidal,4,Rebel Groups,External/Other Forces,REBELS VERSUS OTHERS,1,Al-Qaeda,0
2022-10-17,2022,10,17,Strategic developments,Mali,Segou,0,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2022-10-17,2022,10,17,Strategic developments,Mali,Segou,0,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2022-10-17,2022,10,17,Explosions/Remote violence,Mali,Gao,0,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Islamic State,0
2022-10-17,2022,10,17,Battles,Burkina Faso,Cascades,15,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2022-10-17,2022,10,17,Violence against civilians,Burkina Faso,Cascades,5,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2022-10-17,2022,10,17,Violence against civilians,Burkina Faso,Centre-Sud,1,Political Militias,Civilians,POLITICAL MILITIA VERSUS CIVILIANS,0,None,0
2022-10-17,2022,10,17,Strategic developments,Mali,Gao,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Islamic State,0
2022-10-17,2022,10,17,Battles,Burkina Faso,Nord,0,Rebel Groups,State Forces,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2022-10-17,2022,10,17,Strategic developments,Mali,Segou,0,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2022-10-16,2022,10,16,Battles,Burkina Faso,Sud-Ouest,0,Rebel Groups,Identity Militias,REBELS VERSUS IDENTITY MILITIA,1,Al-Qaeda,0
2022-10-16,2022,10,16,Strategic developments,Burkina Faso,Centre-Nord,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2022-10-16,2022,10,16,Strategic developments,Burkina Faso,Centre-Nord,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2022-10-16,2022,10,16,Strategic developments,Burkina Faso,Hauts-Bassins,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2022-10-16,2022,10,16,Strategic developments,Burkina Faso,Nord,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2022-10-16,2022,10,16,Battles,Mali,Mopti,2,Rebel Groups,Identity Militias,REBELS VERSUS IDENTITY MILITIA,1,Al-Qaeda,0
2022-10-16,2022,10,16,Violence against civilians,Niger,Agadez,1,Political Militias,Civilians,POLITICAL MILITIA VERSUS CIVILIANS,0,None,0
2022-10-16,2022,10,16,Violence against civilians,Niger,Tillaberi,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Islamic State,0
2022-10-16,2022,10,16,Strategic developments,Mali,Mopti,0,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2022-10-16,2022,10,16,Strategic developments,Niger,Agadez,0,Political Militias,Civilians,POLITICAL MILITIA VERSUS CIVILIANS,0,None,0
2022-10-16,2022,10,16,Strategic developments,Burkina Faso,Est,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2022-10-16,2022,10,16,Strategic developments,Mali,Segou,0,Rebel Groups,State Forces,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2022-10-16,2022,10,16,Violence against civilians,Mali,Mopti,0,Identity Militias,Civilians,IDENTITY MILITIA VERSUS CIVILIANS,0,None,0
2022-10-16,2022,10,16,Explosions/Remote violence,Niger,Diffa,2,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Islamic State,0
2022-10-16,2022,10,16,Violence against civilians,Niger,Tillaberi,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Islamic State,0
2022-10-16,2022,10,16,Strategic developments,Burkina Faso,Centre-Nord,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2022-10-16,2022,10,16,Strategic developments,Niger,Tillaberi,0,Identity Militias,Civilians,IDENTITY MILITIA VERSUS CIVILIANS,0,None,0
2022-10-16,2022,10,16,Strategic developments,Burkina Faso,Est,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2022-10-15,2022,10,15,Violence against civilians,Niger,Diffa,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Islamic State,0
2022-10-15,2022,10,15,Battles,Mali,Menaka,0,Rebel Groups,Rebel Groups,REBELS VERSUS REBELS,1,Islamic State,0
2022-10-15,2022,10,15,Battles,Burkina Faso,Nord,0,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2022-10-15,2022,10,15,Battles,Burkina Faso,Centre-Nord,12,Rebel Groups,State Forces,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2022-10-15,2022,10,15,Violence against civilians,Niger,Tillaberi,1,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Islamic State,0
2022-10-15,2022,10,15,Battles,Niger,Tillaberi,0,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Islamic State,0
2022-10-15,2022,10,15,Battles,Niger,Tillaberi,1,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Islamic State,0
2022-10-15,2022,10,15,Strategic developments,Mali,Segou,0,Political Militias,Civilians,POLITICAL MILITIA VERSUS CIVILIANS,0,None,0
2022-10-15,2022,10,15,Violence against civilians,Burkina Faso,Centre-Nord,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2022-10-15,2022,10,15,Strategic developments,Niger,Maradi,0,Political Militias,Civilians,POLITICAL MILITIA VERSUS CIVILIANS,0,None,0
2022-10-15,2022,10,15,Strategic developments,Burkina Faso,Est,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2022-10-14,2022,10,14,Battles,Mali,Mopti,0,Rebel Groups,Identity Militias,REBELS VERSUS IDENTITY MILITIA,1,Al-Qaeda,0
2022-10-14,2022,10,14,Battles,Burkina Faso,Sahel,0,Rebel Groups,Identity Militias,REBELS VERSUS IDENTITY MILITIA,1,Islamic State,0
2022-10-14,2022,10,14,Strategic developments,Burkina Faso,Nord,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2022-10-14,2022,10,14,Strategic developments,Mali,Mopti,0,Identity Militias,Civilians,IDENTITY MILITIA VERSUS CIVILIANS,0,None,0
2022-10-14,2022,10,14,Violence against civilians,Niger,Maradi,0,Political Militias,Civilians,POLITICAL MILITIA VERSUS CIVILIANS,0,None,0
2022-10-14,2022,10,14,Violence against civilians,Niger,Tillaberi,1,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Islamic State,0
2022-10-14,2022,10,14,Battles,Mali,Mopti,1,Rebel Groups,Political Militias,REBELS VERSUS POLITICAL MILITIA,1,Al-Qaeda,0
2022-10-14,2022,10,14,Violence against civilians,Mali,Menaka,1,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Islamic State,0
2022-10-14,2022,10,14,Strategic developments,Burkina Faso,Centre-Ouest,0,Political Militias,Civilians,POLITICAL MILITIA VERSUS CIVILIANS,0,None,0
2022-10-14,2022,10,14,Violence against civilians,Niger,Diffa,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Islamic State,0
2022-10-14,2022,10,14,Violence against civilians,Niger,Diffa,1,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Islamic State,0
2022-10-13,2022,10,13,Battles,Burkina Faso,Nord,1,Rebel Groups,External/Other Forces,REBELS VERSUS OTHERS,1,Al-Qaeda,0
2022-10-13,2022,10,13,Violence against civilians,Mali,Gao,3,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Islamic State,0
2022-10-13,2022,10,13,Violence against civilians,Mali,Gao,1,Political Militias,Civilians,POLITICAL MILITIA VERSUS CIVILIANS,0,None,0
2022-10-13,2022,10,13,Violence against civilians,Burkina Faso,Sahel,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Islamic State,0
2022-10-13,2022,10,13,Strategic developments,Burkina Faso,Hauts-Bassins,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2022-10-13,2022,10,13,Explosions/Remote violence,Mali,Gao,0,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Islamic State,0
2022-10-13,2022,10,13,Violence against civilians,Mali,Gao,2,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Islamic State,0
2022-10-13,2022,10,13,Strategic developments,Mali,Mopti,0,Political Militias,Civilians,POLITICAL MILITIA VERSUS CIVILIANS,0,None,0
2022-10-13,2022,10,13,Strategic developments,Mali,Kayes,0,Political Militias,Civilians,POLITICAL MILITIA VERSUS CIVILIANS,0,None,0
2022-10-13,2022,10,13,Violence against civilians,Burkina Faso,Sahel,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Islamic State,0
2022-10-13,2022,10,13,Strategic developments,Burkina Faso,Nord,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2022-10-13,2022,10,13,Strategic developments,Niger,Tillaberi,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Islamic State,0
2022-10-13,2022,10,13,Explosions/Remote violence,Mali,Mopti,13,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2022-10-13,2022,10,13,Strategic developments,Burkina Faso,Centre-Est,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2022-10-13,2022,10,13,Violence against civilians,Burkina Faso,Centre-Est,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2022-10-12,2022,10,12,Strategic developments,Burkina Faso,Nord,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2022-10-12,2022,10,12,Strategic developments,Burkina Faso,Nord,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2022-10-12,2022,10,12,Violence against civilians,Mali,Gao,0,Political Militias,Civilians,POLITICAL MILITIA VERSUS CIVILIANS,0,None,0
2022-10-12,2022,10,12,Battles,Mali,Menaka,6,Rebel Groups,Rebel Groups,REBELS VERSUS REBELS,1,Al-Qaeda,0
2022-10-12,2022,10,12,Strategic developments,Burkina Faso,Boucle du Mouhoun,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2022-10-12,2022,10,12,Battles,Burkina Faso,Boucle du Mouhoun,5,Identity Militias,Rebel Groups,REBELS VERSUS IDENTITY MILITIA,1,Al-Qaeda,0
2022-10-12,2022,10,12,Violence against civilians,Mali,Segou,0,Political Militias,Civilians,POLITICAL MILITIA VERSUS CIVILIANS,0,None,0
2022-10-12,2022,10,12,Battles,Burkina Faso,Est,1,Rebel Groups,State Forces,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2022-10-12,2022,10,12,Battles,Burkina Faso,Centre-Est,0,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2022-10-12,2022,10,12,Explosions/Remote violence,Mali,Gao,11,State Forces,Rebel Groups,STATE FORCES VERSUS REBELS,1,Islamic State,0
2022-10-12,2022,10,12,Violence against civilians,Burkina Faso,Centre-Nord,3,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2022-10-11,2022,10,11,Explosions/Remote violence,Burkina Faso,Sahel,5,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2022-10-11,2022,10,11,Violence against civilians,Burkina Faso,Centre-Est,1,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2022-10-11,2022,10,11,Violence against civilians,Mali,Mopti,2,State Forces,Civilians,STATE FORCES VERSUS CIVILIANS,0,None,0
2022-10-11,2022,10,11,Violence against civilians,Burkina Faso,Est,2,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2022-10-11,2022,10,11,Violence against civilians,Niger,Tillaberi,1,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Islamic State,0
2022-10-11,2022,10,11,Violence against civilians,Burkina Faso,Centre,1,Political Militias,Civilians,POLITICAL MILITIA VERSUS CIVILIANS,0,None,0
2022-10-11,2022,10,11,Battles,Burkina Faso,Sahel,0,Rebel Groups,State Forces,STATE FORCES VERSUS REBELS,1,Islamic State,0
2022-10-11,2022,10,11,Strategic developments,Burkina Faso,Est,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2022-10-11,2022,10,11,Violence against civilians,Burkina Faso,Centre-Est,0,Identity Militias,Civilians,IDENTITY MILITIA VERSUS CIVILIANS,0,None,0
2022-10-11,2022,10,11,Strategic developments,Burkina Faso,Est,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2022-10-11,2022,10,11,Strategic developments,Burkina Faso,Est,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2022-10-11,2022,10,11,Strategic developments,Niger,Tillaberi,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Islamic State,0
2022-10-11,2022,10,11,Strategic developments,Mali,Mopti,0,State Forces,Civilians,STATE FORCES VERSUS CIVILIANS,0,None,1
2022-10-11,2022,10,11,Strategic developments,Burkina Faso,Est,0,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Al-Qaeda,0
2022-10-11,2022,10,11,Violence against civilians,Niger,Maradi,0,Political Militias,Civilians,POLITICAL MILITIA VERSUS CIVILIANS,0,None,0
2022-10-11,2022,10,11,Battles,Mali,Kayes,5,Rebel Groups,State Forces,STATE FORCES VERSUS REBELS,1,Al-Qaeda,0
2022-10-11,2022,10,11,Violence against civilians,Burkina Faso,Sahel,4,Rebel Groups,Civilians,REBELS VERSUS CIVILIANS,1,Islamic State,0
